,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Vitoria Carvalho,2003-08-03,"1,90",BRA,C,23-24,Tarleton St.,NCAA1,16,6.0,1.2,27.3%,0.0%,87.5%,0.4,1.1,1.6,0.2,0.8,0.6,0.1,1.3,0.6
2,Vitoria Carvalho,2003-08-03,"1,90",BRA,C,24-25,Idaho,NCAA1,8,7.8,3.5,66.7%,0.0%,50.0%,1.4,1.0,2.4,0.1,1.4,0.3,0.0,0.6,3.0
