,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Bianca Juzzo,-,"1,80",BRA,F,23-24,Kent St.,NCAA1,10,5.6,0.8,50.0%,0.0%,0.0%,0.3,0.6,0.9,0.4,0.7,0.0,0.1,0.5,0.0
2,Bianca Juzzo,-,"1,80",BRA,F,24-25,Kent St.,NCAA1,12,6.3,1.7,60.0%,0.0%,100.0%,0.7,0.5,1.2,0.6,1.2,0.3,0.4,0.5,1.8
