,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Izabel Varejão,-,"1,93",BRA,C,19-20,Michigan,NCAA1,32,14.2,5.4,51.5%,14.3%,61.2%,1.3,2.4,3.7,1.1,2.1,0.8,0.5,1.1,5.4
2,Izabel Varejão,-,"1,93",BRA,C,21-22,Michigan,NCAA1,23,5.1,2.1,47.7%,0.0%,53.8%,0.3,0.6,0.9,0.2,0.7,0.2,0.1,0.4,1.1
3,Izabel Varejão,-,"1,93",BRA,C,23-24,Syracuse,NCAA1,17,16.7,5.7,58.7%,24.0%,45.5%,1.2,2.0,3.2,0.8,1.6,0.7,0.5,0.9,5.4
4,Izabel Varejão,-,"1,93",BRA,C,24-25,Syracuse,NCAA1,22,18.4,7.9,51.5%,30.0%,61.7%,2.0,3.4,5.4,1.1,2.0,1.1,0.8,1.3,9.0
