,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Izabela Leite,-,"1,76",BRA,G,22-23,Fairfield,NCAA1,27,32.0,8.6,33.6%,29.0%,66.7%,0.4,4.6,5.0,2.9,1.9,0.1,1.4,2.8,6.2
2,Izabela Leite,-,"1,76",BRA,G,23-24,Fairfield,NCAA1,33,23.0,3.0,55.6%,20.0%,79.3%,0.1,2.8,3.0,3.7,1.5,0.1,0.9,1.8,5.6
3,Izabela Leite,-,"1,76",BRA,G,24-25,Fairfield,NCAA1,20,26.4,5.9,51.0%,40.4%,41.7%,0.1,3.9,4.0,5.4,1.5,0.2,1.3,1.8,10.5
