,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Matheus Santana,1996-04-17,"2,04",BRA,PF,16-17,Macae,BRA-1,2,3.0,3.0,100.0%,0.0%,0.0%,1.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,4.0
2,Matheus Santana,1996-04-17,"2,04",BRA,PF,2019,UNIFAE,BRA-3,12,16.7,7.8,43.1%,22.2%,60.5%,1.0,2.1,3.1,0.4,2.7,0.7,0.5,0.8,6.2
3,Matheus Santana,1996-04-17,"2,04",BRA,PF,22-23,Electrico FC,POR-2,20,25.0,10.4,47.2%,18.2%,62.3%,2.7,6.3,9.0,0.7,3.5,0.4,0.8,2.3,12.5
4,Matheus Santana,1996-04-17,"2,04",BRA,PF,23-24,Akademija FMP,MKD-1,23,25.0,7.8,45.9%,44.4%,74.6%,2.4,4.2,6.6,0.5,3.5,0.4,0.7,1.3,9.1
