,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,15-16,Cowley County,JUCO,33,19.6,9.9,100.0%,100.0%,68.1%,1.9,3.7,5.6,0.8,3.2,0.0,0.0,1.8,0.0
2,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,16-17,Cowley County,JUCO,32,13.8,5.4,52.0%,15.0%,56.9%,1.5,3.2,4.7,0.8,2.9,0.8,0.2,1.9,0.0
3,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,17-18,"Union, TN",NCAA2,28,0.0,9.6,57.4%,27.3%,64.3%,0.0,0.0,7.1,0.9,0.0,1.2,0.3,2.3,0.0
4,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,2019,Osasco,BRA-3,12,14.6,6.1,57.1%,0.0%,60.0%,1.3,2.0,3.3,0.4,2.3,0.5,0.3,1.0,5.5
5,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,20-21,Queluz,POR-2,3,34.0,19.3,54.3%,33.3%,82.4%,6.3,7.0,13.3,0.3,3.7,1.7,0.3,3.7,23.3
6,Pedro Martin,1995-08-14,"2,08",BRA,PF/C,23-24,Moraleja,ESP-4,26,30.8,13.2,52.8%,28.2%,59.8%,3.6,7.2,10.7,2.1,3.3,1.3,0.5,3.2,17.6
