,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Lucas Prolla,2004-11-03,"1,88",BRA,G,2021,Corinthians,GOOD-4,9,15.8,4.1,33.3%,32.0%,55.6%,0.6,1.0,1.6,0.9,0.7,0.0,0.7,2.2,2.3
2,Lucas Prolla,2004-11-03,"1,88",BRA,G,2022,Corinthians,GOOD-5,7,26.6,12.0,47.4%,27.9%,93.8%,1.9,2.1,4.0,5.1,1.1,0.6,1.6,3.6,12.7
3,Lucas Prolla,2004-11-03,"1,88",BRA,G,23-24,MSU-W.Plains,JUCO,11,10.9,7.1,42.9%,26.3%,63.2%,0.1,1.9,2.0,2.5,1.7,0.1,0.5,2.0,0.0
4,Lucas Prolla,2004-11-03,"1,88",BRA,G,24-25,Duquesne,NAIA,1,10.0,4.0,50.0%,0.0%,100.0%,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
5,Lucas Prolla,2004-11-03,"1,88",BRA,G,24-25,Duquesne,NCAA1,2,5.0,2.0,33.3%,0.0%,100.0%,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.5,-1.0
