,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,19-20,Victoria,USPO,21,24.9,11.9,43.6%,33.1%,78.1%,0.3,2.7,3.0,1.6,1.1,0.0,0.9,1.9,7.0
2,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,21-22,Victoria,USPO,22,29.9,17.1,50.0%,31.8%,86.2%,0.5,3.8,4.3,3.6,0.5,0.0,1.4,2.0,14.0
3,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,22-23,Victoria,USPO,25,33.2,24.6,61.2%,33.7%,92.5%,0.4,3.7,4.0,4.5,1.0,0.0,1.2,2.5,20.4
4,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,2023,Vancouver,CEBL,14,15.7,7.1,46.4%,30.0%,91.7%,0.2,1.2,1.4,2.4,0.6,0.0,0.3,1.5,5.2
5,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,23-24,Victoria,USPO,22,29.7,26.8,60.3%,33.1%,86.0%,0.4,3.0,3.4,3.9,1.1,0.0,1.5,3.1,18.8
6,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,2024,Vancouver,CEBL,16,8.1,3.0,42.9%,60.9%,0.0%,0.3,0.4,0.7,0.9,0.3,0.1,0.3,0.4,3.7
7,Diego Maffia,2001-07-20,"1,85",BRA-CAN,G,24-25,Victoria,USPO,8,26.6,21.8,60.9%,29.6%,85.7%,0.3,3.9,4.1,4.0,1.1,0.1,2.1,2.3,17.9
