,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,2022,Corinthians,BRA-3,15,10.9,3.0,50.0%,22.2%,100.0%,0.3,0.8,1.1,0.5,1.1,0.2,0.5,0.8,1.5
2,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,22-23,Corinthians,BRA-1,33,14.4,5.4,54.4%,29.1%,64.0%,0.6,1.3,1.9,1.0,1.5,0.3,0.5,1.2,3.8
3,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,2023,Corinthians,BRA-5,5,32.4,18.4,54.8%,26.5%,79.2%,1.4,5.2,6.6,3.6,1.6,1.0,2.0,3.8,20.0
4,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,2023,Corinthians,BRA-3,14,22.6,8.1,46.2%,34.1%,82.1%,0.7,1.9,2.6,0.9,2.1,0.4,1.4,1.3,5.5
5,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,23-24,Corinthians,BRA-1,38,22.6,7.6,48.3%,32.4%,63.9%,0.9,3.1,4.0,0.9,1.9,0.3,0.8,0.8,6.8
6,Daniel Onwenu,2002-11-07,"1,98",BRA,F/G,24-25,Capitanes M.,G League,3,5.0,0.7,33.3%,0.0%,0.0%,0.0,0.3,0.3,0.3,0.7,0.0,0.0,0.0,-1.0
