,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Vinicius Weschenfelder,2009-07-14,"2,05",BRA,C,24-25,Lanciano,EYBL U20-1,2,12.5,0.0,0.0%,0.0%,0.0%,0.0,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0
2,Vinicius Weschenfelder,2009-07-14,"2,05",BRA,C,24-25,Lanciano,EYBL U17-1,8,12.3,1.3,11.1%,0.0%,66.7%,0.8,1.1,1.9,0.0,1.6,0.4,0.4,0.5,0.3
