,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Kalebe Lauback,2002-10-26,"1,98",BRA,F,18-19,Dragon Force,POR-2,4,4.8,0.8,50.0%,0.0%,50.0%,0.3,0.5,0.8,0.0,0.5,0.0,0.0,0.5,-0.3
2,Kalebe Lauback,2002-10-26,"1,98",BRA,F,19-20,Dragon Force,POR-2,16,9.8,1.8,61.9%,0.0%,42.9%,0.8,0.8,1.6,0.1,0.9,0.2,0.1,0.6,1.8
3,Kalebe Lauback,2002-10-26,"1,98",BRA,F,22-23,Maia Basket,POR-2,20,14.7,5.3,48.1%,36.4%,53.8%,1.2,0.8,2.0,0.5,1.8,0.1,0.4,0.9,3.0
4,Kalebe Lauback,2002-10-26,"1,98",BRA,F,23-24,Maia Basket,POR-2,12,8.3,1.2,15.4%,42.9%,50.0%,0.7,0.6,1.3,0.1,0.8,0.2,0.2,0.4,0.3
5,Kalebe Lauback,2002-10-26,"1,98",BRA,F,24-25,Maia Basket,POR-2,4,5.8,1.0,50.0%,0.0%,0.0%,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.3,1.0
