,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Otavio Armani,2005-01-21,"1,96",BRA,SF,2024,Sao Paulo,BRA-5,10,14.1,3.3,50.0%,12.0%,54.5%,1.3,1.7,3.0,0.6,0.9,0.1,0.8,0.7,3.3
2,Otavio Armani,2005-01-21,"1,96",BRA,SF,24-25,FHU,NAIA,1,1.0,0.0,0.0%,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
