,NOME,DATA DE NASCIMENTO,ALTURA,NACIONALIDADE,POSIÇÃO,TEMPORADA,EQUIPE,LIGA,J,MIN,PTS,2FGP,3FGP,FT,RO,RD,RT,AS,PF,BS,ST,TO,RNK
1,Kevin Santos,2005-01-14,"1,80",BRA,PG,2023,Minas,BRA-5,4,8.5,1.8,0.0%,25.0%,50.0%,0.5,1.0,1.5,1.3,1.3,0.0,0.8,1.0,2.0
2,Kevin Santos,2005-01-14,"1,80",BRA,PG,23-24,Vasco da Gama,BRA-1,14,6.3,1.5,27.3%,36.4%,60.0%,0.2,0.9,1.1,0.6,0.6,0.0,0.4,0.3,1.5
3,Kevin Santos,2005-01-14,"1,80",BRA,PG,2024,Minas,BRA-5,12,9.5,4.6,51.9%,28.0%,60.0%,0.5,0.8,1.3,0.4,1.2,0.0,0.8,0.8,2.9
